1166	4182	1
3049	4185	1
3065	4185	1
3111	4185	1
457	4186	1
3509	4188	1
225	4189	1
1546	4194	1
1209	4197	1
3856	4200	1
3629	4206	1
129	4208	1
149	4208	1
1533	4211	1
3799	4215	1
814	4219	1
56	4221	1
3509	4223	1
1253	4228	1
159	4230	1
241	4231	1
2003	4232	1
3413	4254	1
1174	4256	1
3391	4259	1
4079	4264	1
2842	4265	1
317	4267	1
359	4267	1
1092	4269	1
2803	4270	1
1740	4273	1
473	4278	1
2077	4280	1
2845	4282	1
1740	4285	1
241	4289	1
718	4289	1
3901	4292	1
10	4294	1
3010	4295	1
3319	4296	1
3153	4299	1
2946	4304	1
639	4305	1
658	4305	1
2904	4307	1
214	4309	1
2142	4310	1
2638	4310	1
2916	4310	1
627	4313	1
876	4313	1
971	4316	1
2961	4318	1
2220	4321	1
2267	4321	1
1987	4323	1
3654	4344	1
1296	4346	1
1689	4356	1
3886	4358	1
3981	4358	1
256	4365	1
583	4365	1
721	4366	1
639	4369	1
658	4369	1
667	4372	1
3448	4373	1
3467	4373	1
3500	4381	1
2109	4385	1
3505	4386	1
724	4393	1
3662	4394	1
185	4397	1
168	4403	1
2220	4405	1
3600	4410	1
3545	4415	1
299	4416	1
1969	4423	1
1103	4428	1
1143	4428	1
1202	4428	1
1285	4428	1
1359	4428	1
1553	4428	1
1640	4428	1
2799	4429	1
1844	4430	1
1743	4431	1
3883	4431	1
3156	4433	1
1985	4434	1
2226	4437	1
2679	4437	1
1096	4441	1
1761	4441	1
1473	4443	1
4104	4444	1
1872	4445	1
2477	4446	1
3654	4447	1
1835	4451	1
1824	4452	1
3095	4456	1
462	4458	1
2112	4459	1
189	4460	1
189	4461	1
3427	4465	1
3555	4470	1
1344	4472	1
3600	4473	1
1233	4474	1
2081	4484	1
1745	4488	1
1759	4491	1
1499	4492	1
3137	4492	1
2037	4500	1
854	4501	1
1113	4501	1
1795	4501	1
1890	4501	1
3496	4508	1
1291	4510	1
108	4514	1
3604	4515	1
3605	4516	1
3635	4516	1
108	4518	1
2978	4522	1
3617	4524	1
3675	4524	1
3316	4527	1
3986	4528	1
2937	4535	1
3629	4536	1
2734	4537	1
1844	4539	1
2370	4540	1
2098	4541	1
2577	4541	1
3710	4542	1
447	4544	1
2531	4545	1
3775	4547	1
4105	4549	1
336	4552	1
694	4553	1
788	4555	1
94	4561	1
876	4562	1
4096	4562	1
450	4563	1
1646	4564	1
2729	4567	1
795	4568	1
914	4568	1
3517	4569	1
1772	4574	1
3595	4575	1
2779	4576	1
2878	4576	1
3004	4576	1
3775	4583	1
2371	4587	1
1969	4589	1
3381	4599	1
1947	4610	1
1499	4611	1
1921	4611	1
352	4615	1
3527	4618	1
2077	4619	1
3086	4628	1
942	4629	1
2037	4633	1
2790	4634	1
3605	4635	1
3635	4635	1
3368	4641	1
312	4646	1
419	4646	1
2865	4650	1
2438	4653	1
3937	4655	1
1840	4656	1
3505	4656	1
196	4664	1
3678	4666	1
3455	4669	1
4120	4676	1
2774	4684	1
3654	4686	1
703	4690	1
1061	4690	1
1689	4690	1
1941	4690	1
1027	4691	1
944	4692	1
399	4698	1
1110	4699	1
3505	4699	1
781	4702	1
3616	4707	1
3370	4708	1
457	4711	1
3200	4714	1
588	4720	1
643	4720	1
1545	4729	1
2024	4733	1
2207	4734	1
2025	4740	1
615	4741	1
1928	4748	1
1733	4751	1
1549	4754	1
3533	4762	1
3010	4765	1
4128	4766	1
3153	4768	1
1267	4769	1
3241	4774	1
3856	4780	1
2050	4795	1
3548	4797	1
190	4798	1
4047	4800	1
3465	4803	1
1791	4804	1
1872	4810	1
2816	4811	1
3767	4816	1
616	4823	1
627	4823	1
1291	4828	1
1898	4834	1
334	4835	1
30	4840	1
352	4840	1
1184	4840	1
3451	4841	1
899	4852	1
3435	4853	1
1759	4854	1
1255	4857	1
3555	4866	1
621	4867	1
120	4869	1
1969	4874	1
2634	4875	1
2780	4875	1
2015	4877	1
1267	4878	1
129	4880	1
1743	4895	1
2843	4896	1
881	4898	1
429	4900	1
2848	4902	1
1757	4904	1
3207	4908	1
574	4909	1
386	4912	1
1149	4912	1
315	4913	1
896	4918	1
4047	4920	1
1840	4925	1
1933	4926	1
3314	4926	1
2129	4931	1
932	4935	1
566	4949	1
2015	4949	1
2997	4951	1
3702	4952	1
3527	4956	1
1779	4957	1
3139	4957	1
667	4960	1
2993	4971	1
3010	4971	1
6	4975	1
38	4975	1
429	4978	1
3399	4980	1
3427	4980	1
3633	4980	1
3533	4982	1
4023	4982	1
3184	4984	1
4096	4990	1
3510	4993	1
3485	4995	1
3042	5003	1
2785	5006	1
3545	5011	1
152	5015	1
301	5016	1
2007	5025	1
2674	5027	1
2895	5027	1
3422	5033	1
2109	5037	1
4001	5040	1
1294	5042	1
3767	5042	1
3973	5042	1
4104	5042	1
815	5043	1
3350	5043	1
1931	5044	1
1295	5046	1
703	5048	1
756	5048	1
899	5048	1
787	5049	1
168	5054	1
2865	5056	1
347	5058	1
1784	5061	1
2030	5061	1
20	5063	1
1089	5064	1
1879	5064	1
1985	5064	1
11	5068	1
1154	5069	1
3092	5070	1
2951	5071	1
1908	5076	1
932	5077	1
3606	5088	1
2046	5089	1
2717	5093	1
2738	5093	1
3422	5094	1
932	5097	1
11	5098	1
1133	5101	1
473	5102	1
2024	5105	1
3942	5106	1
1095	5107	1
1025	5111	1
2432	5113	1
49	5114	1
105	5114	1
1255	5115	1
1824	5116	1
1824	5124	1
2904	5125	1
2929	5125	1
1529	5129	1
132	5134	1
2997	5135	1
1295	5136	1
914	5139	1
3198	5145	1
398	5146	1
3527	5152	1
1337	5161	1
1096	5162	1
1284	5168	1
3111	5173	1
1466	5176	1
2286	5176	1
2428	5176	1
4068	5181	1
3307	5182	1
2052	5193	1
718	5194	1
3640	5198	1
3884	5198	1
193	5203	1
263	5204	1
11	5205	1
299	5210	1
2887	5218	1
467	5229	1
2033	5229	1
1238	5230	1
1928	5234	1
2033	5234	1
86	5238	1
730	5250	1
3156	5253	1
3368	5254	1
2115	5255	1
2075	5265	1
332	5267	1
386	5270	1
2141	5271	1
3370	5273	1
3681	5273	1
2831	5277	1
492	5278	1
256	5289	1
299	5289	1
1356	5291	1
952	5296	1
462	5298	1
3986	5307	1
86	5312	1
832	5312	1
3010	5314	1
2818	5319	1
1997	5320	1
1740	5323	1
3413	5326	1
2267	5329	1
3783	5332	1
1753	5333	1
1782	5334	1
1933	5343	1
2129	5343	1
263	5347	1
3841	5353	1
2077	5356	1
2973	5362	1
2701	5367	1
361	5368	1
367	5370	1
3244	5371	1
2168	5377	1
2633	5377	1
3011	5377	1
490	5379	1
367	5384	1
639	5385	1
658	5385	1
