1	0
2	0
3	0
6	0
8	0
10	0
11	0
12	0
13	0
15	0
16	0
20	0
30	0
33	0
38	0
49	0
53	0
54	0
55	0
56	0
57	0
58	0
60	0
64	0
74	0
86	0
87	0
91	0
92	0
93	0
94	0
96	0
98	0
99	0
100	0
102	0
105	0
106	0
108	0
112	0
117	0
120	0
129	0
132	0
134	0
135	0
137	0
143	0
145	0
149	0
152	0
154	0
155	0
159	0
162	0
163	0
166	0
168	0
178	0
180	0
183	0
185	0
186	0
189	0
190	0
193	0
196	0
201	0
208	0
210	0
212	0
213	0
214	0
220	0
221	0
224	0
225	0
241	0
244	0
247	0
248	0
249	0
256	0
257	0
263	0
268	0
283	0
285	0
286	0
289	0
299	0
300	0
301	0
305	0
310	0
311	0
312	0
315	0
317	0
327	0
332	0
334	0
336	0
346	0
347	0
348	0
351	0
352	0
357	0
359	0
361	0
367	0
368	0
370	0
372	0
374	0
378	0
386	0
388	0
389	0
393	0
394	0
398	0
399	0
402	0
408	0
416	0
417	0
419	0
429	0
430	0
431	0
436	0
437	0
440	0
442	0
443	0
444	0
447	0
450	0
452	0
453	0
457	0
460	0
462	0
464	0
467	0
473	0
476	0
486	0
490	0
492	0
494	0
507	0
517	0
518	0
536	0
537	0
538	0
545	0
549	0
553	0
566	0
568	0
569	0
574	0
577	0
582	0
583	0
586	0
588	0
589	0
594	0
596	0
598	0
600	0
608	0
610	0
615	0
616	0
618	0
619	0
621	0
627	0
629	0
630	0
639	0
643	0
656	0
658	0
665	0
667	0
668	0
669	0
673	0
674	0
675	0
676	0
685	0
687	0
688	0
689	0
694	0
699	0
703	0
706	0
714	0
716	0
718	0
720	0
721	0
723	0
724	0
726	0
728	0
730	0
734	0
746	0
747	0
751	0
752	0
753	0
755	0
756	0
757	0
763	0
765	0
772	0
774	0
779	0
781	0
784	0
787	0
788	0
795	0
801	0
809	0
811	0
813	0
814	0
815	0
817	0
821	0
826	0
827	0
829	0
831	0
832	0
833	0
835	0
844	0
845	0
854	0
861	0
866	0
867	0
872	0
874	0
875	0
876	0
878	0
881	0
885	0
896	0
897	0
898	0
899	0
902	0
912	0
914	0
915	0
916	0
917	0
918	0
923	0
924	0
925	0
926	0
932	0
935	0
936	0
