size=64, nhead=8, dropout=0.4, neigh-por=0.6, lr=0.01, batch-size=256, epochs=50, attributed=True, supervised=True
1	1.972555160522461 -1.693113088607788 -1.9996788501739502 -0.3464392423629761
2	1.9645769596099854 -1.9091004133224487 -1.9985699653625488 -1.0335693359375
3	0.9930295944213867 -1.7075095176696777 -1.9989712238311768 1.8257232904434204
6	1.9391661882400513 -1.8741077184677124 -1.994211196899414 -1.4244557619094849
8	1.907381534576416 -1.4668374061584473 -1.999570608139038 -0.48903870582580566
10	1.9453257322311401 -1.8054730892181396 -1.9975045919418335 -1.6663646697998047
11	1.1167073249816895 -1.1491340398788452 -1.9978487491607666 0.3786274790763855
12	1.878340721130371 -1.9207403659820557 -1.9975481033325195 0.799401044845581
13	0.997974157333374 -1.7816776037216187 -1.985386848449707 0.9631383419036865
15	1.2135627269744873 -0.9917560815811157 -1.978201150894165 -1.8526747226715088
16	1.9823815822601318 -1.820664882659912 -1.9995713233947754 -0.9696411490440369
20	0.9464828968048096 -1.282409906387329 -0.980937659740448 -1.1339472532272339
30	1.9641680717468262 -1.9153270721435547 -1.9929959774017334 -1.540073275566101
33	1.9273523092269897 -1.6853172779083252 -1.9988353252410889 -1.3204848766326904
38	1.9735441207885742 -1.9081041812896729 -1.998236894607544 -1.3677263259887695
49	1.5701217651367188 -1.3762158155441284 -1.7559847831726074 -1.922154188156128
53	1.1567721366882324 -1.1186586618423462 -1.9993555545806885 -0.18060043454170227
54	1.6824311017990112 -1.782146692276001 -1.9964319467544556 -1.0058577060699463
55	1.052152156829834 -1.6888937950134277 -1.7474207878112793 -1.7304961681365967
56	1.522338628768921 -1.8525587320327759 -1.8522701263427734 -1.8675639629364014
57	0.9243834018707275 -0.8680709004402161 -1.6278761625289917 -1.9736087322235107
58	0.08012335002422333 -1.9721801280975342 -1.142587423324585 -0.5666987895965576
60	1.8026500940322876 -1.9582922458648682 -1.9480185508728027 -1.7455675601959229
64	-1.812809705734253 -1.580890417098999 1.2829432487487793 -1.4202580451965332
74	0.04271306097507477 -1.8472135066986084 -0.160521999001503 -1.66078782081604
75	1.4011707305908203 -1.9227635860443115 -1.9179214239120483 -1.348306655883789
86	1.9380525350570679 -1.754026174545288 -1.9896737337112427 -1.9141618013381958
87	1.9704046249389648 -1.9111820459365845 -1.9980921745300293 -0.33309462666511536
91	1.5984331369400024 -1.1190108060836792 -1.5600337982177734 -1.4890336990356445
92	1.6209675073623657 -1.8279953002929688 -1.4659465551376343 -1.8725948333740234
93	1.1751506328582764 -1.2326409816741943 -0.8984278440475464 -1.9935450553894043
94	1.918626070022583 -1.671356439590454 -1.9977920055389404 -1.3962632417678833
96	1.9853997230529785 -1.842219591140747 -1.998478651046753 0.18691018223762512
98	1.8550900220870972 -1.0713390111923218 -1.9969276189804077 -1.537462592124939
99	1.9774527549743652 -1.735811710357666 -1.998225450515747 -1.692211389541626
100	1.9296512603759766 -1.5509954690933228 -1.9989372491836548 -1.2654576301574707
102	1.958665370941162 -1.8223605155944824 -1.9980906248092651 -1.3234132528305054
105	0.5823929309844971 -0.3820403516292572 -1.7961935997009277 -1.921668529510498
106	-1.3072237968444824 -1.5618224143981934 -0.8195165395736694 0.5528278350830078
108	0.7081592082977295 -1.8494619131088257 -1.009355902671814 -0.817581057548523
112	-1.9950720071792603 -1.6325807571411133 1.981443166732788 -1.9263575077056885
117	1.927410364151001 -1.829539179801941 -1.9990897178649902 -0.9174390435218811
120	1.8217003345489502 -1.9528968334197998 -1.992633581161499 -0.8191298246383667
129	1.944934368133545 -1.4477629661560059 -1.9993648529052734 -1.1580419540405273
132	1.8940192461013794 -1.3776745796203613 -1.9970091581344604 -1.7239075899124146
134	1.7393431663513184 -1.8401710987091064 -1.9857856035232544 -1.3796154260635376
135	1.8928951025009155 -1.3732223510742188 -1.9672214984893799 -1.9041975736618042
137	-1.4987595081329346 -1.1748249530792236 -1.0354211330413818 -0.4366513192653656
138	1.3907105922698975 -1.9792431592941284 -1.9948406219482422 0.015816034749150276
143	1.9119303226470947 -1.9140050411224365 -1.9807319641113281 -0.7186740636825562
145	1.9369781017303467 -1.899851679801941 -1.931227207183838 -1.521665334701538
149	1.7506804466247559 -1.6882615089416504 -1.886090874671936 -1.9625277519226074
152	1.8156359195709229 -0.10801296681165695 -1.9964418411254883 -1.6391584873199463
154	1.8146016597747803 -1.8989183902740479 -1.9955848455429077 -0.8117267489433289
155	1.8208562135696411 -0.7982572317123413 -1.9995076656341553 -0.3692020773887634
159	1.9722020626068115 -1.9528067111968994 -1.8420302867889404 -1.7395563125610352
162	1.817408800125122 -1.8652012348175049 -1.9925720691680908 -1.249925971031189
163	1.946823000907898 -1.8545477390289307 -1.99866783618927 -0.7829358577728271
166	1.8351939916610718 -1.1358693838119507 -1.9879295825958252 -1.9187326431274414
168	1.939016580581665 -1.7282648086547852 -1.9813321828842163 -1.9278461933135986
178	1.9496866464614868 -1.956093668937683 -1.980858564376831 -1.417301058769226
180	1.9620320796966553 -1.7152032852172852 -1.9964473247528076 -1.8110737800598145
183	1.3283025026321411 -1.9453647136688232 -1.8657557964324951 -1.5079774856567383
185	1.9649968147277832 -1.7597576379776 -1.9992928504943848 -1.1738595962524414
186	1.334167718887329 -1.794385313987732 -1.9896258115768433 -0.94325852394104
189	0.03947177529335022 0.3670448660850525 -1.9678864479064941 -1.6876602172851562
190	1.3427271842956543 -1.718125820159912 -1.5034708976745605 -1.8956096172332764
193	1.9704217910766602 -1.8971359729766846 -1.9981669187545776 -1.2360756397247314
196	1.2929110527038574 -1.6308119297027588 -0.4911516606807709 -1.9410407543182373
201	1.9575109481811523 -1.3729002475738525 -1.9991710186004639 -1.4539029598236084
208	1.0605554580688477 -1.5497411489486694 -1.9982671737670898 -0.46004584431648254
210	0.6227574348449707 -1.5914264917373657 -1.9985297918319702 0.9384573698043823
212	0.07679324597120285 -0.9007446765899658 -1.3243789672851562 -1.2457094192504883
213	1.9538841247558594 -1.5911660194396973 -1.9984900951385498 -1.6192245483398438
214	1.872889518737793 -1.7335922718048096 -1.9996237754821777 0.28614282608032227
220	1.77213716506958 -1.1029064655303955 -1.9995417594909668 -0.7912368178367615
221	1.2747310400009155 -0.9767252206802368 -1.8372740745544434 -1.738053798675537
224	0.5082283616065979 -1.7308776378631592 -1.5578382015228271 -1.8292603492736816
225	1.8454065322875977 -1.57899010181427 -1.9777557849884033 -1.9499406814575195
241	1.9317269325256348 -1.9284985065460205 -1.9939428567886353 -1.3601497411727905
244	1.6901607513427734 -1.503678798675537 -1.996436357498169 -1.2030376195907593
247	1.4272679090499878 -1.4466394186019897 -1.9908063411712646 -1.3390240669250488
248	1.8318004608154297 -1.905646800994873 -1.9536149501800537 -1.4192415475845337
249	0.4900253415107727 -0.3254345953464508 -1.9832484722137451 -1.574216604232788
252	1.3146498203277588 0.586799681186676 -1.9974524974822998 -1.8275762796401978
256	1.863365888595581 -1.5016584396362305 -1.9971002340316772 -1.3338377475738525
257	1.9164032936096191 -0.38501042127609253 -1.9851971864700317 -1.1404445171356201
263	1.7181638479232788 -1.9888778924942017 -1.861930012702942 0.23289448022842407
268	1.9701123237609863 -1.685054063796997 -1.99912691116333 -1.4542641639709473
283	1.9612298011779785 -0.5089091658592224 -1.9996222257614136 -1.3642776012420654
285	1.9680163860321045 -1.8620630502700806 -1.9988532066345215 -0.8630627989768982
286	1.9460294246673584 -1.9081367254257202 -1.9949955940246582 -1.4729515314102173
289	1.9594650268554688 -1.508260726928711 -1.9980456829071045 -1.6705830097198486
299	1.9709911346435547 -1.803812026977539 -1.9905961751937866 -1.928231120109558
300	1.9337844848632812 -1.9466687440872192 -1.9918019771575928 -1.0235071182250977
301	1.8753325939178467 -1.0882853269577026 -1.996325969696045 -1.713037371635437
305	1.301629662513733 -1.4871902465820312 -1.9994196891784668 0.28031378984451294
310	0.7752864956855774 -1.3416210412979126 -1.9827696084976196 -0.9174844622612
311	1.5106017589569092 -1.9226261377334595 -1.9515316486358643 -0.9694581031799316
312	1.9594579935073853 -1.8081908226013184 -1.9955377578735352 -1.7513446807861328
315	1.8899345397949219 -1.4680566787719727 -1.999602198600769 -0.5421468615531921
317	1.6590526103973389 -1.1733289957046509 -1.8741190433502197 -1.9788737297058105
327	1.9793939590454102 -1.75242018699646 -1.9968199729919434 -1.850659966468811
332	0.8090691566467285 -1.2670174837112427 -1.8158786296844482 -1.9489169120788574
334	1.843321681022644 -1.0970829725265503 -1.9963111877441406 -1.6931577920913696
336	1.8056085109710693 -1.539834976196289 -1.9939535856246948 -1.608851432800293
346	1.7668027877807617 -1.6682593822479248 -1.9993956089019775 -0.20496578514575958
347	-0.14141196012496948 1.2736780643463135 -1.994600772857666 -1.509972095489502
348	0.7264536619186401 -0.23496568202972412 -1.9951589107513428 -1.4674240350723267
351	-0.5267770886421204 0.8958613872528076 -1.9820444583892822 -1.5882216691970825
352	1.881411075592041 -1.9232046604156494 -1.9807116985321045 -1.6645631790161133
354	1.9606361389160156 -1.5185225009918213 -1.9985108375549316 -1.3869746923446655
357	0.570526123046875 -1.9247772693634033 -1.9908955097198486 1.4412587881088257
359	1.944908618927002 -1.933058738708496 -1.9964690208435059 -0.8544342517852783
361	1.4509527683258057 -0.3280980587005615 -1.9988166093826294 0.3080965578556061
367	-0.6181651949882507 -0.5368280410766602 -1.4977647066116333 -1.7652710676193237
368	0.4752426743507385 -0.922979474067688 -1.3315589427947998 -1.9791767597198486
370	1.9421141147613525 -1.9456470012664795 -1.9862563610076904 -1.4332520961761475
372	-1.5595035552978516 1.6029090881347656 -1.9882900714874268 -0.0058019161224365234
374	0.7106819152832031 -1.7490384578704834 -1.9989912509918213 1.988541841506958
378	1.5266015529632568 -1.8989784717559814 -1.9974098205566406 1.026472806930542
386	1.9421699047088623 -1.9180097579956055 -1.9947885274887085 -1.301221489906311
388	1.1117427349090576 -1.017736792564392 -1.599470615386963 -1.5581023693084717
389	0.9172153472900391 0.2244085669517517 -1.9944713115692139 -1.7677772045135498
393	1.9769446849822998 -1.5811750888824463 -1.9981460571289062 -1.812300205230713
394	1.776494026184082 -1.4227619171142578 -1.997813105583191 -1.2386298179626465
398	1.9612083435058594 -1.642148494720459 -1.9935173988342285 -1.9069552421569824
399	1.9053292274475098 -1.8381333351135254 -1.981020450592041 -1.297081470489502
402	1.8531949520111084 -1.476410150527954 -1.986945390701294 -1.6951184272766113
408	-1.5601921081542969 -0.7347155809402466 -1.477508783340454 1.1976358890533447
409	1.6051843166351318 -1.9466395378112793 -1.9982872009277344 1.619267225265503
416	0.911238431930542 0.551025390625 -1.9984145164489746 0.25750190019607544
417	1.9905343055725098 -1.2958037853240967 -1.9995059967041016 -1.3850243091583252
