898	4158	1
3391	4159	1
1114	4165	1
3596	4167	1
2270	4173	1
82	4177	1
1126	4177	1
1723	4178	1
2481	4179	1
255	4180	1
552	4180	1
756	4184	1
3701	4185	1
3596	4186	1
1057	4187	1
1172	4187	1
1505	4187	1
1606	4187	1
1473	4188	1
4062	4192	1
1791	4199	1
2288	4199	1
3886	4200	1
3932	4200	1
1522	4202	1
1524	4202	1
2515	4205	1
1561	4206	1
1725	4211	1
435	4213	1
1688	4220	1
1751	4220	1
1287	4224	1
1688	4225	1
1451	4229	1
3331	4229	1
3804	4229	1
4144	4229	1
4046	4232	1
659	4237	1
3470	4237	1
704	4241	1
2464	4242	1
4067	4243	1
2565	4248	1
4041	4249	1
4149	4249	1
3969	4250	1
2639	4253	1
898	4254	1
1375	4260	1
1149	4261	1
1556	4261	1
1064	4262	1
4004	4262	1
268	4263	1
2220	4264	1
3432	4266	1
3636	4266	1
3645	4267	1
3805	4268	1
184	4269	1
763	4269	1
3108	4270	1
1561	4275	1
1296	4276	1
3634	4278	1
2200	4279	1
2201	4279	1
2200	4280	1
2201	4280	1
2315	4280	1
2316	4280	1
2673	4280	1
2986	4280	1
2999	4280	1
3082	4280	1
3060	4282	1
3061	4282	1
2220	4283	1
2600	4284	1
590	4285	1
2081	4287	1
2248	4287	1
2487	4287	1
2744	4287	1
2772	4287	1
2952	4287	1
3800	4289	1
2767	4290	1
2991	4290	1
231	4293	1
685	4293	1
273	4294	1
1564	4295	1
3233	4295	1
2240	4296	1
2279	4296	1
2602	4296	1
2713	4296	1
2279	4297	1
1978	4298	1
3120	4299	1
2885	4303	1
2885	4304	1
2885	4305	1
2885	4306	1
2239	4307	1
2240	4307	1
2279	4307	1
2279	4308	1
2596	4308	1
266	4310	1
570	4310	1
901	4310	1
915	4312	1
2386	4313	1
2488	4313	1
334	4314	1
736	4315	1
2876	4318	1
2876	4319	1
2023	4320	1
37	4321	1
3328	4324	1
1464	4329	1
2021	4329	1
2023	4329	1
840	4331	1
2489	4336	1
2709	4336	1
3101	4336	1
