1206	4171	1
310	4177	1
3576	4179	1
2518	4181	1
2853	4182	1
2518	4183	1
4027	4184	1
3427	4185	1
1759	4187	1
1122	4189	1
1166	4197	1
4116	4198	1
79	4203	1
1180	4207	1
1948	4212	1
3742	4214	1
3742	4215	1
1774	4217	1
821	4223	1
291	4226	1
1175	4229	1
1338	4229	1
1417	4229	1
2086	4230	1
1515	4233	1
2352	4235	1
2353	4235	1
2532	4235	1
3243	4245	1
224	4247	1
4043	4256	1
4043	4257	1
4043	4258	1
3490	4259	1
4043	4259	1
3649	4261	1
3554	4268	1
1175	4277	1
2077	4278	1
2196	4279	1
2198	4279	1
2198	4280	1
2989	4280	1
2989	4284	1
627	4285	1
2442	4287	1
2700	4287	1
2811	4287	1
1233	4288	1
2895	4305	1
2652	4310	1
2630	4313	1
1233	4316	1
1233	4317	1
1181	4320	1
3677	4320	1
1417	4325	1
3330	4326	1
1382	4327	1
1382	4328	1
1181	4329	1
1382	4329	1
2033	4329	1
164	4331	1
651	4334	1
2490	4336	1
2495	4336	1
2898	4337	1
3577	4338	1
2214	4342	1
3388	4342	1
219	4343	1
3862	4353	1
1693	4359	1
89	4361	1
89	4362	1
13	4363	1
108	4363	1
2203	4364	1
699	4370	1
759	4370	1
904	4370	1
1186	4370	1
1196	4370	1
1200	4370	1
1316	4370	1
1470	4370	1
1741	4375	1
1840	4379	1
682	4385	1
1801	4388	1
2843	4398	1
1210	4400	1
124	4404	1
1808	4405	1
755	4406	1
2330	4407	1
973	4410	1
3573	4413	1
1748	4414	1
2034	4416	1
1478	4419	1
2298	4425	1
539	4430	1
1748	4430	1
807	4443	1
983	4443	1
983	4455	1
161	4456	1
3899	4457	1
737	4458	1
1054	4459	1
3577	4464	1
1711	4471	1
3480	4472	1
1593	4474	1
1054	4476	1
1981	4477	1
12	4479	1
1036	4479	1
1741	4484	1
1272	4487	1
1887	4487	1
2009	4487	1
2018	4487	1
1272	4493	1
1887	4493	1
251	4505	1
3603	4509	1
1017	4513	1
2762	4514	1
593	4522	1
882	4524	1
347	4525	1
347	4526	1
291	4528	1
374	4530	1
1554	4533	1
1306	4534	1
1340	4534	1
888	4537	1
666	4545	1
730	4546	1
190	4551	1
3673	4553	1
2223	4555	1
603	4573	1
1033	4574	1
2277	4575	1
2277	4576	1
1037	4577	1
784	4580	1
824	4580	1
755	4582	1
584	4583	1
1478	4590	1
88	4592	1
1352	4598	1
2844	4601	1
2845	4601	1
475	4604	1
3189	4605	1
4087	4605	1
1443	4606	1
1443	4607	1
3661	4608	1
4087	4614	1
3095	4623	1
1020	4633	1
888	4638	1
3463	4650	1
2067	4653	1
449	4681	1
1097	4683	1
2962	4684	1
2373	4696	1
3089	4698	1
2941	4719	1
2431	4725	1
3000	4729	1
2086	4733	1
2086	4734	1
2086	4735	1
2086	4736	1
2086	4737	1
2799	4738	1
2284	4749	1
2090	4750	1
2090	4751	1
2304	4752	1
2646	4772	1
2094	4773	1
2094	4774	1
2094	4775	1
2095	4776	1
2095	4777	1
2095	4778	1
2095	4779	1
2095	4780	1
2095	4781	1
2095	4782	1
2095	4783	1
2095	4784	1
2095	4785	1
2095	4786	1
2095	4787	1
2095	4788	1
2095	4789	1
2095	4790	1
2095	4791	1
2764	4791	1
2095	4792	1
2095	4793	1
2095	4794	1
2095	4795	1
2627	4801	1
2868	4806	1
2989	4806	1
3048	4810	1
2373	4811	1
2100	4812	1
1252	4814	1
1306	4814	1
1310	4814	1
1677	4814	1
2173	4814	1
2844	4814	1
2845	4814	1
3732	4814	1
3736	4814	1
1233	4819	1
2418	4819	1
2593	4819	1
2103	4820	1
2103	4821	1
2103	4822	1
3104	4826	1
3104	4827	1
2281	4828	1
2105	4829	1
2105	4830	1
2598	4830	1
2223	4835	1
2402	4838	1
2711	4839	1
2111	4850	1
2111	4851	1
2277	4871	1
595	4880	1
2672	4899	1
2281	4900	1
1240	4901	1
4083	4909	1
3661	4923	1
1145	4932	1
2625	4933	1
2890	4940	1
2627	4941	1
2144	4942	1
612	4946	1
3018	4961	1
2156	4976	1
2156	4977	1
2550	4977	1
3290	4977	1
3303	4977	1
3304	4977	1
3305	4977	1
3395	4977	1
3523	4977	1
3570	4977	1
3661	4977	1
3674	4977	1
3796	4977	1
4050	4977	1
2779	4997	1
2786	5003	1
2840	5003	1
2167	5008	1
3388	5009	1
3573	5009	1
3237	5013	1
2671	5017	1
2890	5019	1
1335	5023	1
2330	5023	1
2173	5024	1
2844	5024	1
2372	5026	1
2918	5044	1
3311	5057	1
3312	5057	1
3781	5057	1
2190	5063	1
852	5066	1
1048	5067	1
3305	5067	1
2762	5073	1
1048	5074	1
3012	5079	1
2198	5081	1
2203	5084	1
2203	5085	1
2204	5089	1
2204	5090	1
3467	5100	1
2214	5113	1
3311	5113	1
3312	5113	1
178	5114	1
2214	5114	1
2383	5115	1
3674	5127	1
2224	5142	1
2641	5144	1
2415	5155	1
2232	5157	1
2962	5168	1
1076	5170	1
1338	5170	1
3330	5170	1
4083	5181	1
3813	5198	1
3991	5198	1
1581	5199	1
2293	5200	1
2849	5200	1
2880	5203	1
2880	5204	1
2257	5212	1
2257	5213	1
2627	5216	1
2890	5223	1
2266	5239	1
759	5242	1
836	5242	1
1017	5242	1
1210	5242	1
190	5243	1
717	5243	1
759	5243	1
807	5243	1
880	5243	1
1017	5243	1
1210	5243	1
1290	5243	1
1316	5243	1
1352	5243	1
3460	5254	1
2277	5263	1
2338	5265	1
2281	5274	1
2281	5275	1
2281	5276	1
2281	5277	1
2281	5278	1
2284	5282	1
3097	5301	1
4036	5302	1
1674	5305	1
3010	5305	1
3398	5307	1
3398	5308	1
2431	5309	1
2298	5311	1
2304	5320	1
2304	5321	1
2892	5340	1
1364	5345	1
2318	5350	1
2962	5369	1
3431	5370	1
3431	5371	1
3431	5372	1
3431	5373	1
3573	5374	1
2338	5375	1
3097	5376	1
3097	5377	1
2330	5379	1
3077	5384	1
2516	5386	1
3649	5389	1
203	5392	1
2338	5394	1
2338	5395	1
1122	5411	1
842	5414	1
1356	5414	1
1469	5414	1
2352	5415	1
2353	5415	1
2353	5416	1
2983	5421	1
1247	5427	1
2427	5429	1
2506	5429	1
3813	5445	1
439	5446	1
433	5447	1
2372	5471	1
2373	5473	1
2373	5474	1
2373	5475	1
2373	5476	1
2373	5477	1
2382	5495	1
2383	5496	1
2868	5497	1
2630	5502	1
2391	5516	1
3052	5519	1
2398	5523	1
2398	5524	1
2401	5526	1
2402	5526	1
2401	5527	1
2527	5542	1
2472	5547	1
