0	0
7	0
14	0
17	0
18	0
21	0
22	0
26	0
28	0
42	0
43	0
46	0
47	0
48	0
59	0
61	0
62	0
67	0
72	0
73	0
76	0
78	0
79	0
81	0
84	0
85	0
88	0
89	0
97	0
101	0
103	0
104	0
107	0
109	0
110	0
113	0
115	0
121	0
124	0
131	0
136	0
144	0
146	0
148	0
156	0
160	0
164	0
165	0
174	0
175	0
177	0
182	0
184	0
188	0
194	0
197	0
202	0
203	0
205	0
207	0
209	0
211	0
216	0
217	0
219	0
223	0
226	0
228	0
229	0
232	0
235	0
242	0
245	0
246	0
254	0
255	0
260	0
262	0
264	0
266	0
269	0
272	0
274	0
276	0
278	0
281	0
282	0
287	0
288	0
290	0
291	0
294	0
298	0
302	0
304	0
307	0
309	0
313	0
318	0
320	0
321	0
325	0
328	0
330	0
331	0
333	0
335	0
339	0
340	0
343	0
353	0
360	0
362	0
364	0
375	0
377	0
391	0
392	0
396	0
401	0
405	0
406	0
407	0
414	0
422	0
423	0
424	0
433	0
439	0
445	0
448	0
449	0
455	0
456	0
461	0
465	0
466	0
471	0
482	0
483	0
485	0
487	0
493	0
497	0
500	0
501	0
503	0
508	0
510	0
519	0
520	0
521	0
523	0
525	0
527	0
531	0
532	0
540	0
541	0
542	0
551	0
554	0
556	0
559	0
561	0
563	0
564	0
567	0
571	0
573	0
578	0
581	0
584	0
587	0
595	0
597	0
602	0
604	0
605	0
606	0
609	0
612	0
614	0
617	0
620	0
632	0
633	0
641	0
642	0
648	0
649	0
651	0
655	0
657	0
664	0
670	0
672	0
678	0
679	0
681	0
683	0
692	0
693	0
698	0
700	0
705	0
708	0
709	0
710	0
711	0
717	0
727	0
740	0
741	0
743	0
745	0
750	0
759	0
760	0
761	0
762	0
766	0
767	0
771	0
773	0
775	0
776	0
783	0
785	0
794	0
796	0
797	0
798	0
799	0
800	0
802	0
803	0
804	0
806	0
810	0
812	0
818	0
830	0
834	0
836	0
838	0
839	0
840	0
841	0
847	0
855	0
856	0
857	0
858	0
859	0
868	0
869	0
870	0
879	0
880	0
883	0
890	0
893	0
894	0
903	0
904	0
906	0
910	0
911	0
913	0
919	0
922	0
927	0
933	0
934	0
937	0
943	0
945	0
946	0
948	0
949	0
950	0
958	0
959	0
961	0
964	0
977	0
982	0
984	0
985	0
990	0
993	0
994	0
996	0
999	0
1010	0
1014	0
1016	0
1017	0
1020	0
1026	0
1028	0
1035	1
1036	1
1043	1
1047	1
1048	1
1049	1
1053	1
1056	1
1057	1
1064	1
1065	1
1072	1
1075	1
1076	1
1077	1
1080	1
1091	1
1098	1
1102	1
1104	1
1106	1
1107	1
1108	1
1118	1
1125	1
1127	1
1129	1
1136	1
1146	1
1147	1
1153	1
1155	1
1157	1
1158	1
1160	1
1165	1
1173	1
1176	1
1178	1
1179	1
1180	1
1181	1
1183	1
1185	1
1188	1
1190	1
1197	1
1198	1
1200	1
1201	1
1205	1
1208	1
1213	1
1216	1
1217	1
1219	1
1222	1
1223	1
1224	1
1226	1
1228	1
1229	1
1232	1
1244	1
1252	1
1260	1
1264	1
1275	1
1276	1
1280	1
1283	1
1287	1
1290	1
1298	1
1299	1
1301	1
1303	1
1314	1
1318	1
1319	1
1321	1
1325	1
1326	1
1327	1
1329	1
1331	1
1333	1
1338	1
1343	1
1347	1
1350	1
1360	1
1362	1
1363	1
1365	1
1366	1
1367	1
1368	1
1371	1
1372	1
1377	1
1379	1
1383	1
1386	1
1392	1
1397	1
1399	1
1400	1
1403	1
1405	1
1406	1
1411	1
1412	1
1419	1
1421	1
1425	1
1427	1
1436	1
1438	1
1445	1
1447	1
1448	1
1452	1
1453	1
1455	1
1456	1
1458	1
1463	1
1464	1
1474	1
1476	1
1478	1
1490	1
1494	1
1496	1
1501	1
1502	1
1504	1
1509	1
1513	1
1514	1
1515	1
1516	1
1519	1
1525	1
1528	1
1535	1
1536	1
1547	1
1558	1
1560	1
1561	1
1565	1
1567	1
1575	1
1578	1
1583	1
1585	1
1588	1
1594	1
1597	1
1602	1
1604	1
1607	1
1610	1
1611	1
1613	1
1615	1
1621	1
1625	1
1627	1
1628	1
1629	1
1630	1
1633	1
1636	1
1638	1
1644	1
1645	1
1647	1
1648	1
1652	1
1655	1
1658	1
1659	1
1662	1
1664	1
1667	1
1668	1
1670	1
1673	1
1678	1
1682	1
1685	1
1691	1
1694	1
1697	1
1701	1
1707	1
1708	1
1711	1
1712	1
1719	1
1723	1
1730	1
1731	1
1741	1
1742	1
1744	1
1746	1
1747	1
1752	1
1756	1
1760	1
1762	1
1763	1
1767	1
1768	1
1776	1
1787	1
1788	1
1790	1
1792	1
1793	1
1796	1
1798	1
1808	1
1810	1
1813	1
1830	1
1832	1
1833	1
1834	1
1838	1
1841	1
1847	1
1848	1
1852	1
1854	1
1856	1
1857	1
1860	1
1864	1
1873	1
1874	1
1876	1
1877	1
1880	1
1881	1
1882	1
1885	1
1887	1
1889	1
1892	1
1893	1
1895	1
1897	1
1899	1
1900	1
1901	1
1902	1
1904	1
1906	1
1907	1
1911	1
1913	1
1917	1
1923	1
1924	1
1926	1
1934	1
1935	1
1944	1
1945	1
1949	1
1951	1
1952	1
1953	1
1958	1
1960	1
1961	1
1962	1
1965	1
1967	1
1970	1
