0	0
3	0
4	0
5	0
7	0
10	0
12	0
17	0
19	0
22	0
29	0
33	0
35	0
37	0
41	0
44	0
45	0
46	0
47	0
49	2
53	0
54	0
57	0
59	0
60	0
62	0
64	0
67	0
69	0
70	0
72	0
73	1
74	0
79	0
80	0
82	0
84	0
89	0
91	0
94	0
96	0
101	0
112	0
113	0
119	0
120	0
121	0
122	0
123	0
125	0
128	0
129	0
131	0
132	0
133	1
137	0
140	0
141	0
144	0
148	0
154	0
155	0
163	0
166	0
167	0
168	0
169	0
172	0
177	0
182	0
184	0
190	0
202	0
204	0
205	0
206	0
209	0
210	0
213	0
214	1
216	0
219	0
221	0
226	0
227	0
231	0
232	0
235	0
238	0
239	0
241	0
243	0
250	0
254	0
258	0
259	0
262	0
264	0
267	0
270	0
273	0
275	1
279	0
280	0
281	0
292	0
293	0
297	0
312	0
315	0
323	1
326	0
327	1
329	0
332	0
336	0
337	2
340	0
342	2
344	0
351	0
353	0
354	0
357	0
359	0
363	2
364	0
367	1
370	0
371	0
374	0
376	0
378	1
381	2
383	0
384	0
387	0
388	0
390	0
396	0
398	0
401	0
402	1
403	0
432	1
435	0
436	1
437	0
441	1
445	1
447	0
451	0
452	0
453	0
454	0
455	1
457	0
461	0
463	0
468	2
476	1
477	0
481	0
483	0
484	0
485	0
491	0
495	0
496	0
499	0
501	0
502	0
503	1
510	0
513	0
514	2
515	0
516	0
518	0
519	1
521	0
522	0
523	0
526	1
535	0
536	1
537	0
539	0
541	0
552	0
556	1
559	1
562	0
563	2
565	0
568	2
572	0
577	0
579	0
588	0
593	2
597	0
601	0
604	2
607	0
611	0
616	0
620	0
625	0
628	1
633	0
638	0
644	1
648	0
655	1
657	1
658	1
660	0
667	0
668	2
675	0
676	2
678	0
685	1
688	1
689	0
691	1
693	0
696	0
702	2
706	0
712	0
714	0
716	1
719	2
722	0
723	0
729	0
738	0
748	0
759	0
760	0
762	1
764	0
766	1
769	0
770	2
772	0
780	0
783	2
788	0
790	0
791	0
792	0
793	0
794	0
795	0
802	1
804	1
805	1
807	0
812	0
813	2
815	0
817	0
819	0
821	1
823	0
828	0
831	0
832	2
836	1
837	0
841	0
843	0
860	0
865	0
869	0
872	2
874	0
875	1
877	0
882	2
887	0
890	0
891	2
893	1
894	1
895	0
897	1
898	0
902	1
904	1
908	0
909	1
911	1
919	2
930	1
933	0
943	0
945	2
947	2
951	0
953	2
956	1
957	0
961	0
964	1
966	0
967	0
968	0
969	1
970	0
971	2
972	1
973	1
975	0
976	0
977	0
978	1
979	0
981	0
982	0
983	0
985	0
986	0
991	0
994	2
995	0
996	0
999	0
1012	0
1014	2
1023	1
1024	1
1031	0
1033	0
1036	0
1038	1
1047	0
1048	1
1051	1
1054	0
1057	0
1059	0
1064	2
1065	0
1068	0
1069	0
1075	1
1078	0
1080	2
1083	0
1085	0
1086	2
1087	2
1091	1
1092	0
1094	1
1096	0
1100	0
1103	0
1109	0
1113	0
1114	2
1115	0
1116	0
1119	2
1121	0
1123	2
1125	0
1129	1
1130	1
1142	0
1144	0
1145	1
1146	0
1156	0
1160	0
1161	2
1162	0
1167	0
1168	0
1175	0
1179	0
1180	1
1183	0
1185	0
1188	2
1190	0
1192	1
1194	0
1196	0
1201	0
1202	0
1204	2
1207	0
1211	0
1214	1
1217	0
1219	2
1220	0
1221	0
1222	1
1226	1
1229	0
1233	1
1235	1
1246	0
1247	0
1248	0
1249	2
1256	2
1260	0
1262	0
1263	2
1264	0
1266	1
1268	1
1272	2
1274	0
1285	1
1291	0
1295	0
1303	0
1304	0
1305	0
1306	0
1307	1
1308	0
1312	0
1313	0
1314	0
1316	0
1317	0
1320	2
1321	1
1325	2
1328	0
1330	0
1332	2
1339	1
1341	0
1343	0
1345	2
1347	0
1350	0
1351	0
1354	2
1355	0
1357	1
1361	2
1363	0
1364	1
1365	1
1366	0
1368	0
1371	0
1376	0
1379	0
1380	1
1383	0
1386	0
1392	0
1396	0
1397	1
1399	0
1401	1
1417	0
1419	0
1424	1
1425	0
1426	1
1428	0
1429	0
1432	2
1435	0
1436	0
1438	0
1443	0
1446	1
1448	0
1450	0
1451	1
1455	0
1459	0
1461	0
1467	0
1468	0
1469	0
1472	2
1473	0
1477	1
1479	2
1480	0
1483	2
1501	0
1502	2
1506	0
1511	0
1512	0
1513	0
1514	1
1515	0
1516	0
1519	0
1523	0
1526	2
1529	1
1530	1
1532	2
1534	0
1536	1
1538	0
1540	2
1546	0
1547	0
1548	1
1550	1
1551	1
1553	0
1556	0
1558	0
1567	0
1569	1
1570	2
1584	0
1586	2
1588	0
1590	1
1599	2
1603	0
1604	1
1607	0
1610	2
1615	0
1616	0
1620	1
1624	2
1625	2
1629	0
1631	0
1634	0
1635	2
1640	1
1644	0
1646	0
1652	1
1654	0
1658	2
1659	1
1661	0
1663	0
1665	2
1668	2
1671	0
1672	0
1677	0
1679	0
1682	0
1685	0
1686	0
1689	2
1695	0
1696	1
