1	0
2	0
6	0
11	0
13	0
18	0
21	0
23	0
26	0
28	0
30	0
31	0
32	0
34	0
42	0
50	0
52	0
55	0
58	0
63	0
66	0
71	0
75	0
76	0
78	0
81	0
83	0
85	0
87	0
88	0
98	0
99	0
100	2
103	0
105	0
106	0
108	0
110	0
115	0
116	2
118	0
124	0
127	0
135	2
143	0
145	0
146	0
147	0
149	0
150	0
156	1
158	0
159	0
171	0
173	0
175	0
178	0
181	0
183	0
185	0
189	0
192	0
198	0
199	0
200	0
203	0
207	0
208	0
212	0
218	0
225	0
229	1
230	0
240	0
244	0
247	0
253	0
255	0
256	0
261	0
268	0
269	0
272	0
274	0
277	0
282	0
283	0
286	0
288	0
289	0
291	0
298	0
302	0
304	0
306	0
307	0
308	0
311	0
317	0
318	2
319	0
320	0
322	0
325	1
331	2
335	0
338	0
346	0
347	0
349	0
360	0
362	0
369	0
372	0
379	0
385	0
386	2
389	0
391	0
392	0
395	0
397	0
408	0
410	0
411	0
412	2
413	0
414	1
416	0
417	0
418	1
419	0
421	1
425	0
426	0
427	0
428	1
429	0
431	0
433	0
434	0
439	1
443	1
449	0
450	1
456	0
459	2
464	0
465	1
469	0
470	0
475	2
478	0
482	2
486	0
493	0
497	0
498	0
500	0
504	0
505	0
506	0
511	0
520	1
524	1
529	0
543	0
545	0
546	2
547	0
548	0
550	0
551	0
555	0
557	0
561	0
564	0
566	2
567	1
569	0
575	0
576	0
578	0
581	2
582	0
585	0
586	0
587	0
589	2
592	0
594	0
595	0
599	0
600	0
603	1
605	0
606	0
608	0
609	0
614	0
618	0
622	0
626	0
627	0
632	0
637	2
639	0
640	0
641	0
642	1
643	2
645	1
649	0
650	0
651	0
652	1
656	2
664	0
669	2
673	0
674	0
677	0
679	0
681	0
682	0
683	0
684	0
686	0
690	0
692	0
694	1
700	0
703	1
704	0
705	1
707	0
708	0
709	1
710	0
711	1
715	2
717	0
720	0
725	0
727	0
728	0
730	0
731	1
732	1
734	0
739	2
741	0
742	0
743	0
744	0
745	0
746	0
747	0
749	1
751	0
752	0
753	0
754	0
758	1
763	2
768	0
771	0
773	0
775	0
778	2
779	0
782	0
789	0
798	0
800	1
811	0
816	1
820	0
825	0
827	1
833	2
