0	0
1	0
2	0
11	0
12	0
13	0
16	0
22	0
28	0
33	0
35	0
39	0
41	0
42	0
43	0
49	0
53	0
55	0
58	0
59	0
65	0
66	0
79	0
81	0
84	0
86	0
87	0
88	0
89	0
91	0
93	0
96	0
98	0
102	0
108	0
115	0
120	0
124	0
126	0
131	0
132	0
138	0
140	0
143	0
144	0
147	0
149	0
152	0
154	0
156	0
157	0
160	0
161	0
164	0
165	0
166	0
169	0
172	0
173	0
178	0
182	0
187	0
188	0
190	0
193	0
194	0
196	0
197	0
198	0
202	0
203	0
204	0
207	0
209	0
211	0
212	0
219	0
221	0
224	0
226	0
227	0
228	0
237	0
239	0
240	0
241	0
244	0
249	0
250	0
251	0
257	0
264	0
269	0
271	0
279	0
283	0
284	0
286	0
291	0
303	0
304	0
308	0
310	0
311	0
315	0
316	0
321	0
322	0
325	0
326	0
328	0
339	0
340	0
341	0
347	0
351	0
360	0
366	0
370	0
373	0
374	0
378	0
381	0
386	0
387	0
397	0
399	0
405	0
406	0
410	0
413	0
414	0
417	0
419	0
420	0
423	0
426	0
431	0
432	0
433	0
434	0
438	0
439	0
443	0
444	0
446	0
447	0
449	0
450	0
452	0
453	0
455	0
459	0
463	0
464	0
471	0
472	0
474	0
475	0
480	0
482	0
483	0
484	0
491	0
494	0
501	0
503	0
508	0
510	0
515	0
517	0
519	0
521	0
522	0
524	0
528	0
529	0
535	0
539	0
540	0
541	0
544	0
555	0
556	0
563	0
568	0
569	0
575	0
576	0
577	0
578	0
579	0
581	0
583	0
584	0
592	0
593	0
595	0
603	0
608	0
609	0
612	0
614	0
615	0
617	0
618	0
623	0
624	0
625	0
626	0
627	0
629	0
635	0
637	0
641	0
643	0
645	0
646	0
647	0
648	0
650	0
651	0
654	0
666	0
670	0
672	0
679	0
682	0
686	0
688	0
693	0
697	0
699	0
700	0
701	0
708	0
709	0
715	0
717	0
718	0
723	0
727	0
730	0
737	0
741	0
746	0
752	0
755	0
758	0
759	0
768	0
770	0
771	0
775	0
780	0
784	0
787	0
792	0
793	0
794	0
800	0
803	0
806	0
807	0
808	0
812	0
814	0
815	0
818	0
821	0
822	0
824	0
826	0
827	0
829	0
830	0
832	0
835	0
836	0
841	0
842	0
845	0
849	0
851	0
852	0
854	0
857	0
864	0
871	0
872	0
875	0
876	0
880	0
882	0
888	0
889	0
890	0
893	0
894	0
895	0
904	0
907	0
909	0
910	0
916	0
917	0
922	0
923	0
924	0
931	0
933	0
936	0
938	0
939	0
943	0
946	0
949	0
952	0
953	0
955	0
960	0
967	0
969	0
971	0
973	0
975	0
976	0
978	0
983	0
987	0
990	0
992	0
1000	0
1001	0
1002	0
1005	0
1006	0
1009	0
1010	0
1016	0
1017	0
1018	0
1020	0
1026	1
1027	1
1029	1
1033	1
1036	1
1037	1
1040	1
1046	1
1048	1
1053	1
1054	1
1056	1
1065	1
1069	1
1070	1
1072	1
1076	1
1081	1
1085	1
1090	1
1092	1
1094	1
1097	1
1105	1
1107	1
1112	1
1117	1
1121	1
1122	1
1134	1
1136	1
1137	1
1138	1
1145	1
1154	1
1157	1
1158	1
1162	1
1164	1
1166	1
1175	1
1176	1
1180	1
1181	1
1183	1
1184	1
1186	1
1190	1
1194	1
1195	1
1196	1
1200	1
1205	1
1206	1
1207	1
1209	1
1210	1
1211	1
1212	1
1217	1
1218	1
1225	1
1228	1
1230	1
1233	1
1234	1
1236	1
1237	1
1240	1
1241	1
1245	1
1247	1
1252	1
1258	1
1272	1
1274	1
1278	1
1281	1
1284	1
1289	1
1290	1
1292	1
1294	1
1295	1
1297	1
1300	1
1302	1
1303	1
1306	1
1310	1
1312	1
1314	1
1316	1
1321	1
1323	1
1326	1
1328	1
1331	1
1332	1
1335	1
1336	1
1338	1
1340	1
1341	1
1343	1
1346	1
1352	1
1355	1
1356	1
1357	1
1362	1
1364	1
1377	1
1378	1
1382	1
1390	1
1397	1
1401	1
1407	1
1414	1
1415	1
1417	1
1422	1
1423	1
1430	1
1431	1
1440	1
1442	1
1443	1
1449	1
1450	1
1454	1
1456	1
1461	1
1466	1
1467	1
1469	1
1470	1
1474	1
1476	1
1477	1
1478	1
1485	1
1489	1
1495	1
1498	1
1506	1
1511	1
1515	1
1517	1
