1311	4178	1
3669	4179	1
3275	4181	1
1220	4182	1
1994	4182	1
3578	4183	1
882	4184	1
828	4187	1
3385	4187	1
1137	4190	1
2203	4192	1
2861	4196	1
499	4199	1
2704	4205	1
2704	4212	1
366	4214	1
3495	4217	1
157	4221	1
371	4221	1
1457	4226	1
1235	4229	1
3252	4232	1
3562	4234	1
1986	4235	1
1827	4236	1
3409	4239	1
1683	4240	1
2331	4241	1
2277	4243	1
206	4244	1
2319	4246	1
3444	4247	1
3946	4252	1
411	4253	1
3486	4255	1
3337	4257	1
1718	4258	1
3283	4260	1
3189	4266	1
2923	4270	1
2992	4270	1
1500	4272	1
147	4277	1
1272	4279	1
3950	4283	1
1688	4286	1
1493	4287	1
3764	4288	1
27	4294	1
2992	4295	1
2237	4297	1
2431	4298	1
3964	4299	1
3405	4301	1
1806	4302	1
1485	4303	1
2196	4304	1
2754	4304	1
2943	4304	1
3195	4306	1
44	4308	1
122	4309	1
240	4309	1
338	4309	1
484	4309	1
3753	4309	1
3811	4309	1
3869	4311	1
2097	4312	1
2469	4312	1
636	4313	1
2248	4318	1
2430	4318	1
2498	4318	1
2847	4318	1
3076	4318	1
3598	4320	1
3713	4322	1
2617	4324	1
1720	4328	1
1850	4328	1
3371	4329	1
3145	4330	1
1863	4332	1
2016	4332	1
3768	4332	1
338	4333	1
3155	4338	1
3534	4338	1
3755	4338	1
2759	4339	1
3472	4343	1
2884	4345	1
1189	4346	1
601	4348	1
1903	4349	1
410	4353	1
1093	4354	1
3900	4355	1
1308	4356	1
2058	4356	1
2960	4357	1
2321	4359	1
3335	4360	1
4038	4360	1
557	4364	1
167	4365	1
3121	4367	1
3726	4368	1
2737	4371	1
2869	4371	1
3002	4371	1
1175	4373	1
3650	4373	1
4067	4374	1
1718	4375	1
2924	4376	1
3566	4377	1
2686	4378	1
1128	4380	1
3562	4382	1
3495	4384	1
2869	4388	1
428	4389	1
470	4389	1
2285	4391	1
1775	4392	1
1004	4393	1
2775	4401	1
1806	4402	1
236	4403	1
3466	4404	1
807	4417	1
1491	4420	1
322	4421	1
329	4422	1
557	4422	1
3539	4425	1
576	4427	1
1041	4428	1
1071	4428	1
1122	4428	1
1554	4428	1
2012	4428	1
2013	4428	1
2947	4429	1
2987	4429	1
1751	4431	1
2002	4431	1
2034	4431	1
1699	4434	1
1846	4434	1
3562	4435	1
1702	4436	1
496	4440	1
769	4441	1
1595	4441	1
2032	4441	1
3866	4444	1
3971	4444	1
4004	4444	1
824	4450	1
3667	4454	1
3477	4455	1
322	4456	1
575	4456	1
3402	4457	1
843	4460	1
308	4461	1
2289	4464	1
3790	4466	1
1937	4469	1
1805	4480	1
2956	4482	1
2960	4482	1
1932	4484	1
2184	4487	1
2486	4487	1
1698	4493	1
1713	4496	1
381	4497	1
1349	4498	1
1948	4500	1
1073	4501	1
1475	4502	1
2060	4502	1
3166	4502	1
1704	4503	1
1727	4504	1
742	4505	1
2083	4506	1
3946	4507	1
3714	4511	1
3279	4513	1
44	4518	1
2021	4520	1
261	4523	1
1702	4526	1
366	4530	1
306	4534	1
1214	4536	1
1688	4538	1
3112	4538	1
2295	4541	1
3014	4541	1
2120	4548	1
2121	4548	1
2778	4548	1
1806	4551	1
338	4552	1
865	4558	1
267	4560	1
4167	4561	1
271	4562	1
601	4562	1
645	4562	1
1162	4563	1
1720	4563	1
1968	4566	1
498	4568	1
504	4568	1
1023	4568	1
4077	4568	1
3124	4572	1
2154	4573	1
2664	4573	1
2804	4576	1
2992	4576	1
116	4578	1
522	4582	1
472	4586	1
2617	4587	1
995	4591	1
1956	4592	1
3096	4593	1
1686	4595	1
2127	4601	1
1686	4602	1
2830	4606	1
322	4609	1
2247	4613	1
3341	4614	1
851	4617	1
3373	4619	1
3041	4628	1
970	4632	1
1522	4633	1
3044	4636	1
1270	4640	1
3440	4642	1
3648	4644	1
358	4646	1
742	4647	1
1598	4648	1
544	4649	1
2498	4658	1
2544	4658	1
4034	4660	1
3680	4661	1
575	4663	1
691	4663	1
791	4663	1
1059	4663	1
1979	4663	1
3894	4663	1
3923	4663	1
2378	4668	1
3084	4668	1
4062	4668	1
1643	4670	1
3300	4671	1
1726	4673	1
2303	4674	1
638	4680	1
267	4681	1
458	4687	1
3234	4688	1
1308	4690	1
1758	4690	1
1919	4690	1
1956	4690	1
2058	4690	1
601	4691	1
251	4692	1
70	4693	1
645	4697	1
504	4699	1
1656	4699	1
3746	4699	1
2056	4701	1
2082	4705	1
592	4706	1
3610	4714	1
204	4715	1
3556	4719	1
512	4720	1
970	4720	1
2359	4721	1
231	4725	1
297	4725	1
888	4725	1
2285	4726	1
2538	4726	1
2530	4727	1
652	4728	1
823	4728	1
369	4729	1
570	4729	1
1836	4732	1
1905	4735	1
3335	4738	1
1869	4739	1
3074	4741	1
3610	4742	1
2278	4743	1
3191	4744	1
3933	4745	1
707	4749	1
939	4749	1
3615	4752	1
842	4755	1
892	4755	1
995	4757	1
1168	4758	1
1837	4758	1
653	4761	1
4033	4762	1
4036	4762	1
1992	4763	1
1297	4764	1
1454	4764	1
1581	4764	1
2035	4764	1
2076	4764	1
2919	4767	1
2957	4767	1
1090	4769	1
2542	4770	1
2625	4770	1
1656	4772	1
822	4775	1
2083	4776	1
3423	4777	1
3968	4781	1
371	4782	1
3085	4783	1
3149	4785	1
381	4788	1
1816	4788	1
150	4790	1
161	4790	1
385	4790	1
690	4790	1
3556	4792	1
3473	4793	1
2021	4799	1
3815	4800	1
1998	4804	1
2200	4804	1
2745	4804	1
2947	4804	1
2987	4804	1
3000	4804	1
3204	4804	1
1729	4808	1
967	4809	1
1692	4814	1
1385	4815	1
1139	4816	1
1498	4816	1
3138	4816	1
1827	4818	1
3229	4820	1
3863	4820	1
3543	4821	1
279	4823	1
663	4823	1
2773	4824	1
469	4825	1
24	4830	1
2525	4832	1
1480	4834	1
1942	4834	1
1657	4836	1
1836	4836	1
191	4839	1
233	4840	1
316	4840	1
172	4842	1
3005	4843	1
1257	4849	1
1557	4852	1
3621	4859	1
1204	4860	1
1066	4861	1
2020	4861	1
1086	4862	1
1237	4862	1
3642	4862	1
90	4866	1
978	4867	1
3376	4870	1
3035	4872	1
2992	4875	1
36	4881	1
2677	4882	1
1167	4884	1
1976	4887	1
1139	4891	1
963	4898	1
1012	4898	1
2873	4902	1
585	4903	1
1011	4906	1
3271	4908	1
292	4910	1
940	4918	1
2272	4921	1
3749	4924	1
1718	4926	1
3192	4926	1
3815	4926	1
1022	4933	1
1683	4940	1
1508	4941	1
2753	4942	1
2272	4943	1
2956	4943	1
2960	4943	1
403	4944	1
434	4944	1
4086	4948	1
895	4949	1
976	4949	1
1311	4949	1
1563	4953	1
816	4954	1
297	4958	1
432	4958	1
125	4959	1
3389	4960	1
3149	4962	1
2076	4965	1
1380	4966	1
2722	4967	1
1998	4970	1
2868	4971	1
2870	4971	1
3477	4973	1
3124	4974	1
80	4975	1
95	4975	1
1491	4977	1
1769	4977	1
140	4978	1
218	4978	1
547	4978	1
2363	4979	1
118	4988	1
638	4988	1
524	4996	1
1440	4997	1
2467	4999	1
23	5001	1
1099	5004	1
603	5005	1
2690	5006	1
3491	5013	1
1729	5014	1
37	5015	1
1919	5019	1
195	5021	1
198	5022	1
296	5022	1
970	5022	1
3300	5024	1
3082	5027	1
344	5030	1
2924	5031	1
3935	5039	1
4062	5039	1
1083	5042	1
3750	5042	1
2378	5045	1
2034	5046	1
592	5048	1
624	5048	1
1557	5048	1
3721	5049	1
3611	5051	1
376	5064	1
1214	5064	1
1693	5064	1
2361	5064	1
3308	5064	1
570	5066	1
3827	5067	1
356	5069	1
754	5069	1
1817	5069	1
3335	5072	1
1777	5073	1
3682	5075	1
3556	5078	1
3960	5079	1
169	5080	1
782	5081	1
822	5085	1
3940	5086	1
1722	5087	1
3546	5089	1
395	5090	1
2076	5091	1
4159	5092	1
2996	5093	1
413	5095	1
32	5096	1
3281	5109	1
236	5110	1
366	5110	1
928	5111	1
425	5112	1
434	5112	1
181	5114	1
1191	5117	1
1497	5117	1
4155	5119	1
1311	5121	1
478	5122	1
2124	5125	1
2861	5125	1
2905	5125	1
2979	5126	1
2433	5132	1
222	5134	1
2196	5135	1
2034	5136	1
192	5137	1
1023	5139	1
4077	5139	1
3613	5140	1
991	5141	1
498	5143	1
805	5143	1
955	5143	1
967	5143	1
4173	5145	1
1837	5147	1
3690	5151	1
2013	5154	1
1393	5157	1
170	5158	1
3807	5159	1
1082	5161	1
1270	5161	1
1381	5161	1
1595	5162	1
1903	5165	1
585	5166	1
2383	5169	1
2410	5169	1
3691	5170	1
2455	5172	1
2136	5173	1
2861	5173	1
2100	5176	1
2319	5176	1
2433	5176	1
2625	5176	1
562	5177	1
1237	5178	1
1328	5178	1
3935	5178	1
4021	5183	1
1775	5184	1
427	5185	1
496	5189	1
