5	0
8	0
10	0
14	0
15	0
27	0
32	0
36	0
40	0
50	0
52	0
54	0
64	0
70	0
71	0
76	0
97	0
101	0
105	0
109	0
111	0
113	0
118	0
119	0
125	0
133	0
139	0
153	0
162	0
163	0
175	0
179	0
183	0
185	0
186	0
191	0
192	0
216	0
218	0
222	0
229	0
232	0
236	0
261	0
275	0
277	0
280	0
281	0
285	0
290	0
292	0
298	0
300	0
305	0
317	0
320	0
323	0
324	0
327	0
329	0
345	0
346	0
349	0
352	0
354	0
356	0
358	0
361	0
367	0
368	0
372	0
375	0
377	0
382	0
384	0
385	0
391	0
407	0
418	0
425	0
429	0
436	0
437	0
440	0
442	0
454	0
456	0
467	0
470	0
476	0
479	0
481	0
486	0
488	0
490	0
500	0
504	0
511	0
512	0
526	0
527	0
530	0
531	0
547	0
548	0
550	0
560	0
571	0
582	0
587	0
591	0
594	0
597	0
604	0
639	0
640	0
649	0
652	0
653	0
657	0
660	0
663	0
673	0
678	0
681	0
690	0
706	0
707	0
712	0
713	0
716	0
728	0
729	0
731	0
733	0
735	0
738	0
742	0
749	0
753	0
757	0
761	0
764	0
769	0
774	0
778	0
779	0
782	0
790	0
796	0
799	0
801	0
802	0
805	0
809	0
810	0
819	0
825	0
837	0
838	0
844	0
846	0
850	0
853	0
855	0
856	0
858	0
859	0
863	0
883	0
887	0
891	0
892	0
899	0
900	0
902	0
905	0
906	0
908	0
913	0
920	0
926	0
927	0
928	0
944	0
948	0
951	0
954	0
956	0
958	0
959	0
964	0
966	0
968	0
977	0
979	0
993	0
994	0
995	0
998	0
1003	0
1011	0
1013	0
1015	0
1024	1
1028	1
1031	1
1041	1
1044	1
1051	1
1052	1
1059	1
1060	1
1062	1
1063	1
1068	1
1071	1
1074	1
1080	1
1091	1
1095	1
1109	1
1110	1
1113	1
1115	1
1128	1
1129	1
1142	1
1143	1
1144	1
1151	1
1156	1
1160	1
1169	1
1171	1
1177	1
1179	1
1182	1
1189	1
1191	1
1198	1
1201	1
1202	1
1208	1
1215	1
1216	1
1219	1
1221	1
1227	1
1229	1
1232	1
1243	1
1254	1
1257	1
1262	1
1266	1
1268	1
1271	1
1273	1
1275	1
1276	1
1282	1
1285	1
1293	1
1299	1
1301	1
1307	1
1309	1
1319	1
1320	1
1324	1
1327	1
1329	1
1339	1
1342	1
1344	1
1349	1
1353	1
1358	1
1365	1
1372	1
1373	1
1379	1
1383	1
1389	1
1398	1
1399	1
1400	1
1403	1
1411	1
1420	1
1427	1
1429	1
1432	1
1435	1
1436	1
1439	1
1452	1
1453	1
1463	1
1471	1
1480	1
1483	1
1492	1
1502	1
1503	1
1504	1
1513	1
1514	1
1518	1
1519	1
1526	1
1528	1
1531	1
1533	1
1541	1
1542	1
1551	1
1553	1
1557	1
1558	1
1559	1
1560	1
1563	1
1565	1
1573	1
1575	1
1583	1
1586	1
1589	1
1590	1
1598	1
1604	1
1616	1
1619	1
1621	1
1623	1
1627	1
1629	1
1630	1
1635	1
1640	1
1642	1
1643	1
1647	1
1672	1
1673	1
1702	1
1703	1
1705	1
1709	1
1712	1
1718	1
1727	1
1733	1
1739	1
1749	1
1750	1
1754	1
1756	1
1758	1
1767	1
1770	1
1793	1
1797	1
1802	1
1809	1
1812	1
1814	1
1815	1
1819	1
1820	1
1828	1
1832	1
1835	1
1844	1
1851	1
1854	1
1856	1
1863	1
1877	1
1880	1
1884	1
1900	1
1916	1
1919	1
1920	1
1927	1
1929	1
1968	1
1975	1
1979	1
1980	1
1985	1
1991	1
1994	1
1997	1
2000	1
2002	1
2004	1
2020	1
2037	1
2042	1
2043	1
2046	1
2050	1
2055	1
2059	1
2061	1
2073	2
2078	2
2085	2
2087	2
2088	2
2089	2
2098	2
2112	2
2125	2
2129	2
2130	2
2135	2
2141	2
2145	2
2146	2
2171	2
2177	2
2178	2
2202	2
2211	2
2226	2
2233	2
2251	2
2275	2
2280	2
2283	2
2289	2
2296	2
2305	2
2306	2
2311	2
2323	2
2343	2
2359	2
2376	2
2381	2
2389	2
2393	2
2399	2
2405	2
2409	2
2411	2
2422	2
2424	2
2432	2
2436	2
2437	2
2441	2
2448	2
2450	2
2458	2
2471	2
2477	2
2480	2
2491	2
2504	2
2510	2
2514	2
2523	2
2533	2
2543	2
2546	2
2561	2
2570	2
2589	2
2592	2
2632	2
2668	2
2674	2
2675	2
2683	2
2687	2
2707	2
2722	2
2730	2
2734	2
2738	2
2742	2
2770	2
2775	2
2780	2
2782	2
2790	2
2796	2
2810	2
2814	2
2815	2
2824	2
2828	2
2842	2
2848	2
2851	2
2859	2
2875	2
2891	2
2902	2
2905	2
2921	2
2930	2
2931	2
2933	2
2944	2
2948	2
2954	2
2959	2
2963	2
2970	2
2994	2
3001	2
3004	2
3015	2
3017	2
3025	2
3027	2
3031	2
3037	2
3038	2
3047	2
3049	2
3051	2
3054	2
3057	2
3066	2
3070	2
3079	2
3091	2
3093	2
3094	2
3102	2
3135	3
3145	3
3150	3
3163	3
3170	3
3172	3
3197	3
3213	3
3219	3
3220	3
3222	3
3231	3
3245	3
3247	3
3249	3
3252	3
3257	3
3258	3
3259	3
3261	3
3262	3
3270	3
3272	3
3287	3
3288	3
3292	3
3293	3
3297	3
3302	3
3307	3
3316	3
3321	3
3335	3
3344	3
3353	3
3367	3
3370	3
3372	3
3382	3
3386	3
3399	3
3402	3
3404	3
3409	3
3417	3
3418	3
3420	3
3441	3
3446	3
3448	3
3452	3
3454	3
3456	3
3471	3
3477	3
3478	3
3508	3
3518	3
3522	3
3524	3
3529	3
3535	3
3537	3
3538	3
3542	3
3546	3
3555	3
3559	3
3561	3
3563	3
3578	3
3579	3
3585	3
3587	3
3592	3
3602	3
3606	3
3608	3
3611	3
3612	3
3618	3
3619	3
3620	3
3626	3
3630	3
3631	3
3637	3
3640	3
3650	3
3665	3
3666	3
3675	3
3676	3
3678	3
3685	3
3691	3
3693	3
3694	3
3696	3
3705	3
3708	3
3714	3
3715	3
3722	3
3729	3
3739	3
3745	3
3747	3
3749	3
3751	3
3755	3
3760	3
3771	3
3780	3
3789	3
3794	3
3798	3
3803	3
3829	3
3831	3
3841	3
3874	3
3883	3
3893	3
3894	3
3910	3
3927	3
3937	3
3941	3
3944	3
3946	3
3953	3
3954	3
3961	3
3962	3
3964	3
3976	3
3977	3
3982	3
3986	3
3999	3
4001	3
4003	3
4005	3
4013	3
4017	3
4035	3
4038	3
4040	3
4044	3
4049	3
4071	3
4077	3
4086	3
4099	3
4103	3
4108	3
4110	3
4113	3
4131	3
4141	3
